Column1,Invoice_ID,Branch,Customer_type,Gender,Product_line,Unit_price,Quantity,Tax_5%,Total,Date,Time,Payment,Rating,City,COGS,Profit
2836,109-86-4363,B,Member,Female,Sports and travel,60.08,7,21.028,441.588,2/14/2019,11:36,Credit card,4.5,Mandalay,353.2704,88.3176
178,407-63-8975,A,Normal,Male,Food and beverages,73.88,6,22.164,465.444,3/23/2019,19:16,Ewallet,4.4,Yangon,372.3552,93.0888
268,144-51-6085,A,Member,Male,Home and lifestyle,70.74,4,14.148,297.108,1/5/2019,16:05,Credit card,4.4,Yangon,237.6864,59.4216
312,870-76-1733,A,Member,Female,Food and beverages,14.23,5,3.5575,74.7075,2/1/2019,10:08,Credit card,4.4,Yangon,59.766,14.9415
589,227-50-3718,A,Normal,Male,Health and beauty,14.62,5,3.655,76.755,3/4/2019,12:23,Cash,4.4,Yangon,61.404,15.351
670,588-47-8641,A,Member,Male,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,4.4,Yangon,470.736,117.684
730,247-11-2470,A,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/1/2019,16:23,Credit card,4.4,Yangon,74.9952,18.7488
1308,735-06-4124,C,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2/25/2019,15:31,Cash,4.4,Naypyitaw,40.8324,10.2081
1320,227-07-4446,C,Member,Female,Electronic accessories,78.13,10,39.065,820.365,2/10/2019,20:51,Cash,4.4,Naypyitaw,656.292,164.073
1483,598-47-9715,C,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,3/7/2019,16:54,Ewallet,4.4,Naypyitaw,282.4752,70.6188
1567,866-99-7614,C,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2/11/2019,15:42,Credit card,4.4,Naypyitaw,749.28,187.32
1623,840-19-2096,C,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,3/14/2019,18:10,Ewallet,4.4,Naypyitaw,369.222,92.3055
1674,408-66-6712,C,Member,Female,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,4.4,Naypyitaw,240.4584,60.1146
2031,319-50-3348,B,Normal,Male,Home and lifestyle,40.3,2,4.03,84.63,3/11/2019,15:30,Ewallet,4.4,Mandalay,67.704,16.926
2034,273-16-6619,B,Normal,Male,Home and lifestyle,33.2,2,3.32,69.72,3/15/2019,12:20,Credit card,4.4,Mandalay,55.776,13.944
2225,656-16-1063,B,Normal,Male,Sports and travel,46.42,3,6.963,146.223,1/4/2019,13:24,Credit card,4.4,Mandalay,116.9784,29.2446
2635,852-62-7105,B,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,1/12/2019,11:25,Credit card,4.4,Mandalay,699.3,174.825
3008,303-96-2227,B,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,17:16,Ewallet,4.4,Mandalay,817.992,204.498
69,382-03-4532,A,Normal,Female,Health and beauty,18.33,1,0.9165,19.2465,2/2/2019,18:50,Cash,4.3,Yangon,15.3972,3.8493
113,645-44-1170,A,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,1/19/2019,20:07,Ewallet,4.3,Yangon,439.0092,109.7523
305,411-77-0180,A,Member,Male,Electronic accessories,72.2,7,25.27,530.67,3/26/2019,20:14,Ewallet,4.3,Yangon,424.536,106.134
395,726-27-2396,A,Normal,Female,Health and beauty,77.5,5,19.375,406.875,1/24/2019,20:36,Ewallet,4.3,Yangon,325.5,81.375
687,648-83-1321,A,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,4.3,Yangon,533.904,133.476
829,416-17-9926,A,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,4.3,Yangon,623.448,155.862
1494,556-72-8512,C,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,1/30/2019,20:47,Cash,4.3,Naypyitaw,19.2864,4.8216
1525,600-38-9738,C,Member,Male,Sports and travel,71.92,5,17.98,377.58,1/17/2019,15:05,Credit card,4.3,Naypyitaw,302.064,75.516
1596,302-15-2162,C,Member,Male,Health and beauty,46.53,6,13.959,293.139,3/3/2019,10:54,Credit card,4.3,Naypyitaw,234.5112,58.6278
1874,631-34-1880,C,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,1/8/2019,19:09,Credit card,4.3,Naypyitaw,61.2612,15.3153
1994,267-62-7380,C,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,4.3,Naypyitaw,691.656,172.914
2250,346-84-3103,B,Member,Female,Electronic accessories,13.22,5,3.305,69.405,3/2/2019,19:26,Cash,4.3,Mandalay,55.524,13.881
2453,394-30-3170,B,Member,Female,Sports and travel,88.43,8,35.372,742.812,3/22/2019,19:35,Credit card,4.3,Mandalay,594.2496,148.5624
2709,826-58-8051,B,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,1/6/2019,19:46,Ewallet,4.3,Mandalay,208.9584,52.2396
2713,176-64-7711,B,Normal,Male,Food and beverages,32.32,3,4.848,101.808,3/27/2019,19:11,Credit card,4.3,Mandalay,81.4464,20.3616
2807,605-83-1050,B,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,3/15/2019,16:26,Ewallet,4.3,Mandalay,45.6624,11.4156
2874,152-03-4217,B,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,3/17/2019,11:55,Credit card,4.3,Mandalay,85.2768,21.3192
2998,764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,4.3,Mandalay,24.7968,6.1992
243,217-58-1179,A,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,1/5/2019,11:25,Cash,4.2,Yangon,210.504,52.626
263,447-15-7839,A,Member,Female,Sports and travel,22.24,10,11.12,233.52,2/9/2019,11:00,Cash,4.2,Yangon,186.816,46.704
289,430-60-3493,A,Member,Female,Home and lifestyle,94.88,7,33.208,697.368,2/3/2019,14:38,Cash,4.2,Yangon,557.8944,139.4736
476,485-30-8700,A,Normal,Female,Sports and travel,33.26,5,8.315,174.615,3/18/2019,16:10,Credit card,4.2,Yangon,139.692,34.923
614,443-59-0061,A,Member,Male,Food and beverages,67.45,10,33.725,708.225,2/3/2019,11:25,Ewallet,4.2,Yangon,566.58,141.645
615,509-29-3912,A,Member,Female,Sports and travel,38.72,9,17.424,365.904,3/20/2019,12:24,Ewallet,4.2,Yangon,292.7232,73.1808
805,220-68-6701,A,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,3/17/2019,16:36,Cash,4.2,Yangon,260.2992,65.0748
849,125-45-2293,A,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,13:11,Cash,4.2,Yangon,499.464,124.866
902,595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/2019,20:21,Credit card,4.2,Yangon,116.466,29.1165
938,131-70-8179,A,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,16:27,Cash,4.2,Yangon,232.0668,58.0167
944,333-23-2632,A,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,4.2,Yangon,59.2704,14.8176
1114,588-01-7461,C,Normal,Female,Food and beverages,33.98,9,15.291,321.111,3/24/2019,10:43,Cash,4.2,Naypyitaw,256.8888,64.2222
1387,462-78-5240,C,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,3/19/2019,14:35,Cash,4.2,Naypyitaw,44.7048,11.1762
1389,153-58-4872,C,Member,Female,Food and beverages,74.89,4,14.978,314.538,3/1/2019,15:32,Ewallet,4.2,Naypyitaw,251.6304,62.9076
1782,102-77-2261,C,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,3/5/2019,18:02,Credit card,4.2,Naypyitaw,384.0228,96.0057
2134,219-22-9386,B,Member,Male,Sports and travel,99.96,9,44.982,944.622,3/9/2019,17:26,Credit card,4.2,Mandalay,755.6976,188.9244
2261,785-13-7708,B,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,19:06,Credit card,4.2,Mandalay,429.5928,107.3982
2560,539-21-7227,B,Normal,Female,Sports and travel,51.54,5,12.885,270.585,1/26/2019,17:45,Cash,4.2,Mandalay,216.468,54.117
2773,525-09-8450,B,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,1/31/2019,15:12,Credit card,4.2,Mandalay,605.892,151.473
2867,895-03-6665,B,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2/16/2019,10:52,Cash,4.2,Mandalay,276.0156,69.0039
2907,699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,4.2,Mandalay,666.3552,166.5888
2921,624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,10:44,Credit card,4.2,Mandalay,411.684,102.921
235,645-78-8093,A,Normal,Female,Sports and travel,93.14,2,9.314,195.594,1/20/2019,18:09,Ewallet,4.1,Yangon,156.4752,39.1188
307,803-17-8013,A,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,2/17/2019,17:09,Cash,4.1,Yangon,596.6688,149.1672
782,307-04-2070,A,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2/5/2019,14:14,Credit card,4.1,Yangon,25.7208,6.4302
821,186-43-8965,A,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2/24/2019,10:10,Credit card,4.1,Yangon,80.1024,20.0256
998,347-56-2442,A,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2/22/2019,15:33,Cash,4.1,Yangon,55.2888,13.8222
1011,699-14-3026,C,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,3/25/2019,18:30,Ewallet,4.1,Naypyitaw,502.0932,125.5233
1103,871-39-9221,C,Normal,Female,Electronic accessories,12.45,6,3.735,78.435,2/9/2019,13:11,Cash,4.1,Naypyitaw,62.748,15.687
1106,163-56-7055,C,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,3/26/2019,19:20,Cash,4.1,Naypyitaw,40.9164,10.2291
1575,408-26-9866,C,Normal,Female,Sports and travel,73.98,7,25.893,543.753,3/2/2019,16:42,Ewallet,4.1,Naypyitaw,435.0024,108.7506
1790,516-77-6464,C,Member,Female,Health and beauty,10.16,5,2.54,53.34,2/24/2019,13:08,Ewallet,4.1,Naypyitaw,42.672,10.668
1921,717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2/2/2019,12:40,Cash,4.1,Naypyitaw,178.8696,44.7174
2059,727-46-3608,B,Normal,Male,Food and beverages,20.01,9,9.0045,189.0945,2/6/2019,15:47,Ewallet,4.1,Mandalay,151.2756,37.8189
2131,378-24-2715,B,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,1/20/2019,20:38,Ewallet,4.1,Mandalay,89.7792,22.4448
2419,725-32-9708,B,Member,Female,Fashion accessories,68.71,4,13.742,288.582,1/4/2019,19:01,Cash,4.1,Mandalay,230.8656,57.7164
2681,679-22-6530,B,Normal,Female,Sports and travel,40.62,2,4.062,85.302,1/17/2019,10:01,Credit card,4.1,Mandalay,68.2416,17.0604
2762,210-30-7976,B,Member,Female,Fashion accessories,22.32,4,4.464,93.744,3/14/2019,11:16,Ewallet,4.1,Mandalay,74.9952,18.7488
2844,343-75-9322,B,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,4.1,Mandalay,79.632,19.908
618,828-46-6863,A,Member,Male,Food and beverages,98.53,6,29.559,620.739,1/23/2019,11:22,Credit card,4,Yangon,496.5912,124.1478
790,651-96-5970,A,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,3/3/2019,20:06,Credit card,4,Yangon,38.9844,9.7461
1091,730-50-9884,C,Normal,Female,Sports and travel,83.06,7,29.071,610.491,3/5/2019,14:31,Ewallet,4,Naypyitaw,488.3928,122.0982
1649,131-15-8856,C,Member,Female,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26,Credit card,4,Naypyitaw,487.3344,121.8336
1854,845-94-6841,C,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/2019,19:38,Cash,4,Naypyitaw,550.9728,137.7432
1882,885-56-0389,C,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2/12/2019,17:49,Cash,4,Naypyitaw,43.974,10.9935
2084,510-95-6347,B,Normal,Female,Food and beverages,48.52,3,7.278,152.838,3/5/2019,18:17,Ewallet,4,Mandalay,122.2704,30.5676
2238,836-82-5858,B,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,19:14,Ewallet,4,Mandalay,524.4372,131.1093
2340,730-61-8757,B,Member,Male,Health and beauty,51.13,4,10.226,214.746,1/25/2019,10:11,Credit card,4,Mandalay,171.7968,42.9492
2391,182-69-8360,B,Normal,Female,Electronic accessories,23.65,4,4.73,99.33,1/30/2019,13:32,Credit card,4,Mandalay,79.464,19.866
2684,576-31-4774,B,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,3/2/2019,13:10,Ewallet,4,Mandalay,184.9932,46.2483
